fecha,hora,puerto,mmsi,nombre,distancia_m,zona,lat,lon
2026-08-19,03:40:10,Terminal Chacabuco YPF,701001307,MAX DREAM,98.5,SanLorenzo
2026-08-19,03:40:10,Puerto San Nicolás,257350260,STAR NARVIK,79.4,SanLorenzo
2026-08-19,03:40:10,Central Termoeléctrica Timbués Renova,636022855,MINORCA,166.0,SanLorenzo
2026-08-19,03:40:10,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,164.6,SanLorenzo
2026-08-19,03:40:10,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,175.3,SanLorenzo
2026-08-19,03:40:10,Molinos Rí­o De La Plata,538009155,NAMA,367.3,SanLorenzo
2026-08-19,03:40:10,Vicentin S.A.I.C,355048000,NO.3 OCEAN PIONEER,172.7,SanLorenzo
2026-08-19,03:40:10,Terminal Chacabuco YPF,701001114,IGUAZU,114.3,SanLorenzo
2026-08-19,03:40:10,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,125.1,SanLorenzo
2026-08-19,03:40:10,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,110.6,SanLorenzo
2026-08-19,03:40:10,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,107.8,SanLorenzo
2026-08-19,03:40:10,Aceitera General Deheza,314705000,BRAVE ARSENAL,215.4,SanLorenzo
2026-08-19,03:40:10,Terminal Chacabuco YPF,538007429,ATLANTIC INFINITY,98.4,SanLorenzo
2026-08-19,03:40:10,Petrobras - Oil Combustible,538009801,HELIOS,170.2,SanLorenzo
2026-08-19,03:40:10,Bunge S.A.,538012594,KAPETANIOS,276.3,SanLorenzo
2026-08-19,03:40:10,YPF Fluvial,701006413,PUNTA  LOYOLA,125.1,SanLorenzo
2026-08-19,03:40:10,Cargill S.A. Muelle Quebracho,538005454,DENHAM,227.1,SanLorenzo
2026-08-19,03:40:10,Siderar S.A. Muelle Autodescarga,249142000,KOZNITZA,385.2,SanLorenzo
2026-08-19,03:40:10,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,152.6,SanLorenzo
2026-08-19,03:40:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,217.0,SanLorenzo
2026-08-19,03:40:10,Cofco S.A.,538090732,NORDIC MERCHANTS,133.9,SanLorenzo
2026-08-19,03:40:10,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,172.7,SanLorenzo
2026-08-19,03:40:10,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,145.4,SanLorenzo
2026-08-19,03:40:10,Puerto San Lorenzo,314882000,BC AMER,105.4,SanLorenzo
2026-08-19,03:40:10,Louis Dreyfus y Cia. Ltda. Timbúes,636017072,SZARE SZEREGI,325.9,SanLorenzo
2026-08-19,03:40:10,Terminal Chacabuco YPF,701001324,HALCON,114.7,SanLorenzo
2026-08-19,03:40:10,Toepfer International Argentina S.r.l.,701006679,COOPOR ESTIBADOR I,174.5,SanLorenzo
2026-08-19,03:40:10,Zona Franca Boliviana,645181000,DN67,205.4,SanLorenzo
2026-08-19,03:40:10,YPF Fluvial,701006413,PUNTA  LOYOLA,122.9,Rosario
2026-08-19,03:40:10,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,153.1,Rosario
2026-08-19,03:40:10,Puerto San Pedro,538010777,,103.1,Rosario
2026-08-19,03:40:10,Petrobras - Oil Combustible,538009801,HELIOS,169.8,Rosario
2026-08-19,03:40:10,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,170.5,Rosario
2026-08-19,03:40:10,Terminal Chacabuco YPF,701001307,MAX DREAM,98.5,Rosario
2026-08-19,03:40:10,Puerto San Nicolás,257350260,STAR NARVIK,79.4,Rosario
2026-08-19,03:40:10,Central Termoeléctrica Timbués Renova,636022855,MINORCA,166.0,Rosario
2026-08-19,03:40:10,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,164.6,Rosario
2026-08-19,03:40:10,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,175.3,Rosario
2026-08-19,03:40:10,Terminal Chacabuco YPF,701001114,IGUAZU,114.3,Rosario
2026-08-19,03:40:10,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,125.1,Rosario
2026-08-19,03:40:10,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,110.6,Rosario
2026-08-19,03:40:10,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,107.8,Rosario
2026-08-19,03:40:10,Aceitera General Deheza,314705000,BRAVE ARSENAL,215.4,Rosario
2026-08-19,03:40:10,Cargill S.A. Muelle Quebracho,538005454,DENHAM,227.1,Rosario
2026-08-19,03:40:10,Siderar S.A. Muelle Autodescarga,249142000,,385.2,Rosario
2026-08-19,03:40:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,217.0,Rosario
2026-08-19,03:40:10,Puerto San Nicolás,256685000,RODINA,286.7,Rosario
2026-08-19,03:40:10,Cofco S.A.,538090732,NORDIC MERCHANTS,133.9,Rosario
2026-08-19,03:40:10,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,145.4,Rosario
2026-08-19,03:40:10,Puerto San Lorenzo,314882000,BC AMER,105.4,Rosario
2026-08-19,03:40:10,Toepfer International Argentina S.r.l.,701006679,COOPOR ESTIBADOR I,175.9,Rosario
2026-08-19,03:40:10,Zona Franca Boliviana,645181000,DN67,205.4,Rosario
2026-08-19,03:40:10,Esso S.a.p.a.,636014263,FERNI H,185.6,DelGuazu
2026-08-19,03:40:10,Terminal Portuaria Del Guazú,311000193,TANCHOU ARROW,461.1,DelGuazu
2026-08-19,03:40:10,Terminal Zarate S.A.,373398000,MORNING CLAIRE,336.6,DelGuazu
2026-08-19,03:40:10,Esso S.a.p.a.,636024625,CS JADEN,423.6,DelGuazu
2026-08-19,03:40:10,Euroamercia S.A.,311000776,SOUTHAMPTON REEFER,92.7,DelGuazu
2026-08-19,03:40:10,Maripasa S.A.,755004433,SHEILA J,190.7,DelGuazu
2026-08-19,03:40:10,R.h.a.s.a. - Pobater,701006513,AMANCAY,158.7,DelGuazu
2026-08-19,03:40:10,R.h.a.s.a. - Pobater,755113000,IMPALA PANTANAL,363.7,DelGuazu
2026-08-19,03:40:10,Vitco S.A.,755002724,SANTA MARIA,176.0,DelGuazu
2026-08-19,03:40:10,Euroamercia S.A.,311000776,SOUTHAMPTON REEFER,97.5,Braga
2026-08-19,03:40:10,Puerto Dock Sud,352004338,PRECIOUS ADELAIDE,184.6,Braga
2026-08-19,03:40:10,Terminal Portuaria Del Guazú,311000193,TANCHOU ARROW,461.1,Braga
2026-08-19,03:40:10,Terminal Zarate S.A.,373398000,MORNING CLAIRE,336.6,Braga
2026-08-19,03:40:10,Puerto Buenos Aires,701104000,ARGENTINOII,436.1,Braga
2026-08-19,03:40:10,Esso S.a.p.a.,636024625,CS JADEN,423.6,Braga
2026-08-19,03:40:10,Vitco S.A.,755002724,SANTA MARIA,176.6,Braga
2026-08-19,03:40:10,Maripasa S.A.,755004433,SHEILA J,190.7,Braga
2026-08-19,03:40:10,R.h.a.s.a. - Pobater,701006513,AMANCAY,158.7,Braga
2026-08-19,03:40:10,R.h.a.s.a. - Pobater,755113000,IMPALA PANTANAL,363.7,Braga
2026-08-19,03:40:10,Puerto Barranqueras,701001056,,463.7,BellaVista
2026-08-19,03:50:09,Bunge S.A.,538012594,KAPETANIOS,277.2,SanLorenzo
2026-08-19,03:50:09,Puerto San Pedro,538010777,FEDERAL THUNDER BAY,102.7,SanLorenzo
2026-08-19,03:50:09,Puerto San Nicolás,256685000,RODINA,285.4,SanLorenzo
2026-08-19,03:50:09,Terminal Chacabuco YPF,701001307,MAX DREAM,99.0,SanLorenzo
2026-08-19,03:50:09,Puerto San Nicolás,257350260,STAR NARVIK,76.4,SanLorenzo
2026-08-19,03:50:09,Central Termoeléctrica Timbués Renova,636022855,MINORCA,171.4,SanLorenzo
2026-08-19,03:50:09,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,172.2,SanLorenzo
2026-08-19,03:50:09,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,176.0,SanLorenzo
2026-08-19,03:50:09,Molinos Rí­o De La Plata,538009155,NAMA,367.1,SanLorenzo
2026-08-19,03:50:09,Vicentin S.A.I.C,355048000,NO.3 OCEAN PIONEER,173.8,SanLorenzo
2026-08-19,03:50:09,Terminal Chacabuco YPF,701001114,IGUAZU,116.0,SanLorenzo
2026-08-19,03:50:09,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,124.4,SanLorenzo
2026-08-19,03:50:09,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,111.5,SanLorenzo
2026-08-19,03:50:09,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,106.1,SanLorenzo
2026-08-19,03:50:09,Aceitera General Deheza,314705000,BRAVE ARSENAL,218.2,SanLorenzo
2026-08-19,03:50:09,Terminal Chacabuco YPF,538007429,ATLANTIC INFINITY,95.4,SanLorenzo
2026-08-19,03:50:09,Petrobras - Oil Combustible,538009801,HELIOS,169.5,SanLorenzo
2026-08-19,03:50:09,YPF Fluvial,701006413,PUNTA  LOYOLA,123.9,SanLorenzo
2026-08-19,03:50:09,Cargill S.A. Muelle Quebracho,538005454,DENHAM,224.5,SanLorenzo
2026-08-19,03:50:09,Siderar S.A. Muelle Autodescarga,249142000,KOZNITZA,382.8,SanLorenzo
2026-08-19,03:50:09,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,155.5,SanLorenzo
2026-08-19,03:50:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,214.7,SanLorenzo
2026-08-19,03:50:09,Central Termoeléctrica Timbués Renova,311054500,LYRIC STAR,268.8,SanLorenzo
2026-08-19,03:50:09,Cofco S.A.,538090732,NORDIC MERCHANTS,134.0,SanLorenzo
2026-08-19,03:50:09,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,144.5,SanLorenzo
2026-08-19,03:50:09,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,179.0,SanLorenzo
2026-08-19,03:50:09,Puerto San Lorenzo,314882000,BC AMER,103.6,SanLorenzo
2026-08-19,03:50:09,Louis Dreyfus y Cia. Ltda. Timbúes,636017072,SZARE SZEREGI,329.3,SanLorenzo
2026-08-19,03:50:09,Terminal Chacabuco YPF,701001324,HALCON,115.3,SanLorenzo
2026-08-19,03:50:09,Puerto San Nicolás,256685000,RODINA,284.9,Rosario
2026-08-19,03:50:09,Terminal Chacabuco YPF,701001307,,99.0,Rosario
2026-08-19,03:50:09,Puerto San Nicolás,257350260,STAR NARVIK,76.4,Rosario
2026-08-19,03:50:09,Central Termoeléctrica Timbués Renova,636022855,MINORCA,171.4,Rosario
2026-08-19,03:50:09,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,172.2,Rosario
2026-08-19,03:50:09,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,176.0,Rosario
2026-08-19,03:50:09,Molinos Rí­o De La Plata,538009155,NAMA,367.1,Rosario
2026-08-19,03:50:09,Terminal Chacabuco YPF,701001114,IGUAZU,116.0,Rosario
2026-08-19,03:50:09,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,124.4,Rosario
2026-08-19,03:50:09,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,111.5,Rosario
2026-08-19,03:50:09,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,106.1,Rosario
2026-08-19,03:50:09,Aceitera General Deheza,314705000,BRAVE ARSENAL,218.2,Rosario
2026-08-19,03:50:09,YPF Fluvial,701006413,PUNTA  LOYOLA,123.9,Rosario
2026-08-19,03:50:09,Cargill S.A. Muelle Quebracho,538005454,DENHAM,224.5,Rosario
2026-08-19,03:50:09,Siderar S.A. Muelle Autodescarga,249142000,KOZNITZA,382.8,Rosario
2026-08-19,03:50:09,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,155.5,Rosario
2026-08-19,03:50:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,214.7,Rosario
2026-08-19,03:50:09,Cofco S.A.,538090732,NORDIC MERCHANTS,134.0,Rosario
2026-08-19,03:50:09,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,144.5,Rosario
2026-08-19,03:50:09,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,179.0,Rosario
2026-08-19,03:50:09,Puerto San Lorenzo,314882000,BC AMER,103.6,Rosario
2026-08-19,03:50:09,Zona Franca Boliviana,645181000,DN67,207.7,Rosario
2026-08-19,03:50:09,Puerto Zárate,352142000,PARADISE ACE,167.5,DelGuazu
2026-08-19,03:50:09,Terminal Zarate S.A.,373398000,MORNING CLAIRE,333.7,DelGuazu
2026-08-19,03:50:09,Terminal Portuaria Del Guazú,311000193,TANCHOU ARROW,461.3,DelGuazu
2026-08-19,03:50:09,Esso S.a.p.a.,636014263,FERNI H,185.2,DelGuazu
2026-08-19,03:50:09,Esso S.a.p.a.,636024625,CS JADEN,420.9,DelGuazu
2026-08-19,03:50:09,Euroamercia S.A.,311000776,SOUTHAMPTON REEFER,92.8,DelGuazu
2026-08-19,03:50:09,R.h.a.s.a. - Pobater,701006513,AMANCAY,159.9,DelGuazu
2026-08-19,03:50:09,Maripasa S.A.,755004433,SHEILA J,192.2,DelGuazu
2026-08-19,03:50:09,R.h.a.s.a. - Pobater,755113000,IMPALA PANTANAL,362.6,DelGuazu
2026-08-19,03:50:09,Vitco S.A.,755002724,SANTA MARIA,176.9,DelGuazu
2026-08-19,03:50:09,Euroamercia S.A.,311000776,SOUTHAMPTON REEFER,95.1,Braga
2026-08-19,03:50:09,Esso S.a.p.a.,636014263,,181.8,Braga
2026-08-19,03:50:09,Terminal Zarate S.A.,373398000,MORNING CLAIRE,333.7,Braga
2026-08-19,03:50:09,Terminal Portuaria Del Guazú,311000193,TANCHOU ARROW,461.3,Braga
2026-08-19,03:50:09,Puerto Buenos Aires,701104000,ARGENTINOII,434.1,Braga
2026-08-19,03:50:09,Esso S.a.p.a.,636024625,CS JADEN,420.9,Braga
2026-08-19,03:50:09,Puerto Dock Sud,352004338,PRECIOUS ADELAIDE,187.8,Braga
2026-08-19,03:50:09,R.h.a.s.a. - Pobater,701006513,AMANCAY,159.9,Braga
2026-08-19,03:50:09,Maripasa S.A.,755004433,SHEILA J,192.2,Braga
2026-08-19,03:50:09,R.h.a.s.a. - Pobater,755113000,IMPALA PANTANAL,362.6,Braga
2026-08-19,03:50:09,Vitco S.A.,755002724,SANTA MARIA,176.9,Braga
2026-08-19,03:50:09,Puerto Zárate,352142000,PARADISE ACE,167.3,Braga
2026-08-19,03:50:09,Puerto Barranqueras,701001056,ENRICO H,463.0,BellaVista
2026-08-19,04:00:22,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,106.6,SanLorenzo
2026-08-19,04:00:22,Siderar S.A. Muelle Autodescarga,249142000,KOZNITZA,387.7,SanLorenzo
2026-08-19,04:00:22,Puerto San Nicolás,256685000,RODINA,285.8,SanLorenzo
2026-08-19,04:00:22,Terminal Chacabuco YPF,701001307,MAX DREAM,98.3,SanLorenzo
2026-08-19,04:00:22,Puerto San Nicolás,257350260,STAR NARVIK,76.8,SanLorenzo
2026-08-19,04:00:22,Central Termoeléctrica Timbués Renova,636022855,MINORCA,169.0,SanLorenzo
2026-08-19,04:00:22,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,169.5,SanLorenzo
2026-08-19,04:00:22,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,175.7,SanLorenzo
2026-08-19,04:00:22,Molinos Rí­o De La Plata,538009155,NAMA,367.8,SanLorenzo
2026-08-19,04:00:22,Vicentin S.A.I.C,355048000,NO.3 OCEAN PIONEER,176.3,SanLorenzo
2026-08-19,04:00:22,Terminal Chacabuco YPF,701001114,IGUAZU,113.8,SanLorenzo
2026-08-19,04:00:22,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,123.0,SanLorenzo
2026-08-19,04:00:22,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,108.9,SanLorenzo
2026-08-19,04:00:22,Aceitera General Deheza,314705000,BRAVE ARSENAL,218.0,SanLorenzo
2026-08-19,04:00:22,Bunge S.A.,538012594,,274.3,SanLorenzo
2026-08-19,04:00:22,Terminal Chacabuco YPF,538007429,ATLANTIC INFINITY,94.3,SanLorenzo
2026-08-19,04:00:22,Petrobras - Oil Combustible,538009801,HELIOS,169.4,SanLorenzo
2026-08-19,04:00:22,YPF Fluvial,701006413,PUNTA  LOYOLA,124.7,SanLorenzo
2026-08-19,04:00:22,Cargill S.A. Muelle Quebracho,538005454,DENHAM,225.7,SanLorenzo
2026-08-19,04:00:22,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,154.2,SanLorenzo
2026-08-19,04:00:22,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,213.5,SanLorenzo
2026-08-19,04:00:22,Central Termoeléctrica Timbués Renova,311054500,LYRIC STAR,261.2,SanLorenzo
2026-08-19,04:00:22,Cofco S.A.,538090732,NORDIC MERCHANTS,134.3,SanLorenzo
2026-08-19,04:00:22,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,172.3,SanLorenzo
2026-08-19,04:00:22,Puerto San Lorenzo,314882000,BC AMER,110.2,SanLorenzo
2026-08-19,04:00:22,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,144.3,SanLorenzo
2026-08-19,04:00:22,Louis Dreyfus y Cia. Ltda. Timbúes,636017072,SZARE SZEREGI,326.8,SanLorenzo
2026-08-19,04:00:22,Terminal Chacabuco YPF,701001324,HALCON,114.4,SanLorenzo
2026-08-19,04:00:22,Toepfer International Argentina S.r.l.,701006679,COOPOR ESTIBADOR I,187.4,SanLorenzo
2026-08-19,04:00:22,Terminal Chacabuco YPF,701001114,IGUAZU,116.9,Rosario
2026-08-19,04:00:22,YPF Fluvial,701006413,PUNTA  LOYOLA,120.5,Rosario
2026-08-19,04:00:22,Siderar S.A. Muelle Autodescarga,249142000,KOZNITZA,387.7,Rosario
2026-08-19,04:00:22,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,154.4,Rosario
2026-08-19,04:00:22,Louis Dreyfus y Cia. Ltda. Timbúes,636017072,,324.8,Rosario
2026-08-19,04:00:22,Terminal Chacabuco YPF,701001307,MAX DREAM,98.3,Rosario
2026-08-19,04:00:22,Puerto San Nicolás,257350260,STAR NARVIK,76.8,Rosario
2026-08-19,04:00:22,Central Termoeléctrica Timbués Renova,636022855,MINORCA,169.0,Rosario
2026-08-19,04:00:22,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,169.5,Rosario
2026-08-19,04:00:22,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,175.7,Rosario
2026-08-19,04:00:22,Molinos Rí­o De La Plata,538009155,NAMA,367.8,Rosario
2026-08-19,04:00:22,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,123.0,Rosario
2026-08-19,04:00:22,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,108.9,Rosario
2026-08-19,04:00:22,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,107.9,Rosario
2026-08-19,04:00:22,Aceitera General Deheza,314705000,BRAVE ARSENAL,218.0,Rosario
2026-08-19,04:00:22,Cargill S.A. Muelle Quebracho,538005454,DENHAM,225.7,Rosario
2026-08-19,04:00:22,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,213.5,Rosario
2026-08-19,04:00:22,Puerto San Nicolás,256685000,,288.1,Rosario
2026-08-19,04:00:22,Cofco S.A.,538090732,NORDIC MERCHANTS,134.3,Rosario
2026-08-19,04:00:22,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,172.3,Rosario
2026-08-19,04:00:22,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,144.3,Rosario
2026-08-19,04:00:22,Puerto San Lorenzo,314882000,BC AMER,110.2,Rosario
2026-08-19,04:00:22,Toepfer International Argentina S.r.l.,701006679,COOPOR ESTIBADOR I,187.4,Rosario
2026-08-19,04:00:22,Puerto Rosario,645181000,DN67,208.9,Rosario
2026-08-19,04:00:22,Terminal Zarate S.A.,373398000,MORNING CLAIRE,336.8,DelGuazu
2026-08-19,04:00:22,Terminal Portuaria Del Guazú,311000193,TANCHOU ARROW,457.9,DelGuazu
2026-08-19,04:00:22,Esso S.a.p.a.,636014263,FERNI H,182.7,DelGuazu
2026-08-19,04:00:22,Esso S.a.p.a.,636024625,CS JADEN,421.2,DelGuazu
2026-08-19,04:00:22,Euroamercia S.A.,311000776,SOUTHAMPTON REEFER,94.4,DelGuazu
2026-08-19,04:00:22,R.h.a.s.a. - Pobater,701006318,MAMACOTA,159.3,DelGuazu
2026-08-19,04:00:22,R.h.a.s.a. - Pobater,701006513,AMANCAY,161.0,DelGuazu
2026-08-19,04:00:22,Maripasa S.A.,755004433,SHEILA J,192.3,DelGuazu
2026-08-19,04:00:22,R.h.a.s.a. - Pobater,755113000,IMPALA PANTANAL,363.0,DelGuazu
2026-08-19,04:00:22,Puerto Zárate,352142000,PARADISE ACE,167.1,DelGuazu
2026-08-19,04:00:22,Vitco S.A.,755002724,SANTA MARIA,176.2,DelGuazu
2026-08-19,04:00:22,Terminal Zarate S.A.,373398000,MORNING CLAIRE,336.8,Braga
2026-08-19,04:00:22,Terminal Portuaria Del Guazú,311000193,TANCHOU ARROW,457.9,Braga
2026-08-19,04:00:22,Puerto Buenos Aires,701104000,ARGENTINOII,433.7,Braga
2026-08-19,04:00:22,Esso S.a.p.a.,636014263,,182.7,Braga
2026-08-19,04:00:22,Esso S.a.p.a.,636024625,CS JADEN,421.2,Braga
2026-08-19,04:00:22,Euroamercia S.A.,311000776,,94.4,Braga
2026-08-19,04:00:22,Puerto Dock Sud,352004338,PRECIOUS ADELAIDE,187.3,Braga
2026-08-19,04:00:22,Vitco S.A.,755002724,SANTA MARIA,176.3,Braga
2026-08-19,04:00:22,R.h.a.s.a. - Pobater,701006318,MAMACOTA,159.3,Braga
2026-08-19,04:00:22,R.h.a.s.a. - Pobater,701006513,AMANCAY,161.0,Braga
2026-08-19,04:00:22,Maripasa S.A.,755004433,SHEILA J,192.3,Braga
2026-08-19,04:00:22,R.h.a.s.a. - Pobater,755113000,IMPALA PANTANAL,363.0,Braga
2026-08-19,04:00:22,Puerto Zárate,352142000,PARADISE ACE,167.1,Braga
2026-08-19,04:00:22,Puerto Barranqueras,701001056,ENRICO H,463.3,BellaVista
2026-08-19,04:10:11,Bunge S.A.,538012594,,276.1,SanLorenzo
2026-08-19,04:10:11,Puerto San Pedro,538010777,,103.2,SanLorenzo
2026-08-19,04:10:11,Puerto San Nicolás,256685000,RODINA,285.9,SanLorenzo
2026-08-19,04:10:11,Terminal Chacabuco YPF,701001307,MAX DREAM,99.2,SanLorenzo
2026-08-19,04:10:11,Puerto San Nicolás,257350260,STAR NARVIK,76.8,SanLorenzo
2026-08-19,04:10:11,Central Termoeléctrica Timbués Renova,636022855,MINORCA,170.8,SanLorenzo
2026-08-19,04:10:11,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,174.6,SanLorenzo
2026-08-19,04:10:11,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,175.7,SanLorenzo
2026-08-19,04:10:11,Molinos Rí­o De La Plata,538009155,NAMA,367.1,SanLorenzo
2026-08-19,04:10:11,Vicentin S.A.I.C,355048000,NO.3 OCEAN PIONEER,178.9,SanLorenzo
2026-08-19,04:10:11,Terminal Chacabuco YPF,701001114,IGUAZU,115.2,SanLorenzo
2026-08-19,04:10:11,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,124.6,SanLorenzo
2026-08-19,04:10:11,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,110.9,SanLorenzo
2026-08-19,04:10:11,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,106.9,SanLorenzo
2026-08-19,04:10:11,Aceitera General Deheza,314705000,BRAVE ARSENAL,216.9,SanLorenzo
2026-08-19,04:10:11,Petrobras - Oil Combustible,538009801,HELIOS,170.3,SanLorenzo
2026-08-19,04:10:11,Terminal Chacabuco YPF,538007429,ATLANTIC INFINITY,95.5,SanLorenzo
2026-08-19,04:10:11,YPF Fluvial,701006413,PUNTA  LOYOLA,124.9,SanLorenzo
2026-08-19,04:10:11,Cargill S.A. Muelle Quebracho,538005454,DENHAM,225.0,SanLorenzo
2026-08-19,04:10:11,Siderar S.A. Muelle Autodescarga,249142000,KOZNITZA,382.9,SanLorenzo
2026-08-19,04:10:11,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,153.4,SanLorenzo
2026-08-19,04:10:11,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563302200,IONA ISLAND,216.8,SanLorenzo
2026-08-19,04:10:11,Shell C.a.p.s.a.,701138000,POLARIS,195.8,SanLorenzo
2026-08-19,04:10:11,Central Termoeléctrica Timbués Renova,311054500,LYRIC STAR,270.1,SanLorenzo
2026-08-19,04:10:11,Cofco S.A.,538090732,NORDIC MERCHANTS,133.4,SanLorenzo
2026-08-19,04:10:11,Terminal 6 S.A. Muelle Norte,248114000,MINOAN QUEEN,172.5,SanLorenzo
2026-08-19,04:10:11,Bunge - La Plata Cereal S.A. Muelle Dempa,241142000,COMMON CALYPSO,144.0,SanLorenzo
2026-08-19,04:10:11,Puerto San Lorenzo,314882000,BC AMER,111.2,SanLorenzo
2026-08-19,04:10:11,Louis Dreyfus y Cia. Ltda. Timbúes,636017072,SZARE SZEREGI,328.1,SanLorenzo
2026-08-19,04:10:11,Terminal Chacabuco YPF,701001324,HALCON,114.8,SanLorenzo
2026-08-19,04:10:11,Axion San Lorenzo,755029000,SAN MARTIN I,148.8,SanLorenzo
2026-08-19,04:10:11,Toepfer International Argentina S.r.l.,701006679,COOPOR ESTIBADOR I,181.4,SanLorenzo
2026-08-19,04:10:11,Siderar S.A. Muelle Autodescarga,249142000,,387.4,Rosario
2026-08-19,04:10:11,Louis Dreyfus y Cia. Ltda. Timbúes,636017072,,328.9,Rosario
2026-08-19,04:10:11,Terminal Chacabuco YPF,701001114,IGUAZU,117.4,Rosario
2026-08-19,04:10:11,Cofco Internacional Argentina S.A.,538010204,TRANSCENDEN AG,153.7,Rosario
2026-08-19,04:10:11,Terminal Chacabuco YPF,701001307,MAX DREAM,99.2,Rosario
2026-08-19,04:10:11,Puerto San Nicolás,257350260,STAR NARVIK,76.8,Rosario
2026-08-19,04:10:11,Central Termoeléctrica Timbués Renova,636022855,MINORCA,170.8,Rosario
2026-08-19,04:10:11,Bunge - La Plata Cereal S.A.,355174000,APOGEE SPIRIT,174.6,Rosario
2026-08-19,04:10:11,Mosaic S.A. Muelle De Fertilizantes,563209700,MOUNT HOOD,175.7,Rosario
2026-08-19,04:10:11,Terminal 6 S.A. Muelle Sur,405000242,BANGLAR ARJAN,124.6,Rosario
2026-08-19,04:10:11,Cargill S.A. Punta Alvear,563284800,CHICAGO HARMONY,110.9,Rosario
2026-08-19,04:10:11,Unidad VII Servicios Portuarios S.A.,563240400,LOWLANDS LAMBIK,106.9,Rosario
